-9.999000e+03 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01 1.100000e+01
